TYPE,STATUS,"PO CREATION DATE","SHIP DATE","WHSE DATE","CUT #",FACTORY,STYLE,SESON,COLOR,"CUT ORD","CUT RECVD","CUT BALNC","CUT/INTRANSIT QTY","ETA DATE",CUSTOMER,"ORD #","CUSTPO #","EARLIEST START DATE","ORD QTY"
IMPORT,O,10-17-2018,11-25-2018,12-25-2018,H-S19-1009,"SH GLOBAL",HA-PO-012,,NWR,36,0,36,,,,,,,
IMPORT,O,10-17-2018,11-25-2018,12-25-2018,H-S19-1009,"SH GLOBAL",HA-CS-082,,MLT,456,0,456,,,,,,,
IMPORT,O,10-17-2018,11-25-2018,12-25-2018,H-S19-1009,"SH GLOBAL",HA-CS-082,,MLT,24,0,24,,,,,,,
IMPORT,O,10-17-2018,11-25-2018,12-25-2018,H-S19-1009,"SH GLOBAL",HA-KT-459,,RD/YL/NV,456,0,456,,,,,,,
IMPORT,O,10-17-2018,11-25-2018,12-25-2018,H-S19-1009,"SH GLOBAL",HA-KT-459-3X,,RD/YL/NV,24,0,24,,,,,,,
IMPORT,O,10-17-2018,11-25-2018,12-25-2018,H-S19-1009,"SH GLOBAL",HA-KT-428,,BLK,564,0,564,,,,,,,
IMPORT,O,10-17-2018,11-25-2018,12-25-2018,H-S19-1009,"SH GLOBAL",HA-KT-428,,BLK,36,0,36,,,,,,,
IMPORT,O,10-17-2018,11-25-2018,12-25-2018,H-S19-1009,"SH GLOBAL",HA-CS-086,,HGR,564,0,564,,,,,,,
IMPORT,O,10-17-2018,11-25-2018,12-25-2018,H-S19-1009,"SH GLOBAL",HA-CS-086,,HGR,36,0,36,,,,,,,
IMPORT,O,10-17-2018,11-25-2018,12-25-2018,H-S19-1009,"SH GLOBAL",HA-KT-460,,MLT,456,0,456,,,,,,,
IMPORT,O,10-17-2018,11-25-2018,12-25-2018,H-S19-1009,"SH GLOBAL",HA-KT-460-3X,,MLT,24,0,24,,,,,,,
IMPORT,O,10-17-2018,11-25-2018,12-25-2018,H-S19-1009,"SH GLOBAL",HA-CS-084,,MLT,456,0,456,,,,,,,
IMPORT,O,10-17-2018,11-25-2018,12-25-2018,H-S19-1009,"SH GLOBAL",HA-CS-084,,MLT,24,0,24,,,,,,,
IMPORT,O,10-17-2018,11-25-2018,12-25-2018,H-S19-1009,"SH GLOBAL",HA-WJKT-161,,IND,282,276,6,,,,,,,
IMPORT,O,10-17-2018,11-25-2018,12-25-2018,H-S19-1009,"SH GLOBAL",HA-WJKT-161,,IND,18,18,0,,,,,,,
IMPORT,O,10-17-2018,11-25-2018,12-25-2018,H-S19-1009,"SH GLOBAL",HA-VST-046,,IND,168,156,12,,,,,,,
IMPORT,O,10-17-2018,11-25-2018,12-25-2018,H-S19-1009,"SH GLOBAL",HA-VST-046,,IND,12,12,0,,,,,,,
IMPORT,O,10-17-2018,11-25-2018,12-25-2018,H-S19-1009,"SH GLOBAL",HA-WT-141,,"RED PLAID",282,276,6,,,,,,,
IMPORT,O,10-17-2018,11-25-2018,12-25-2018,H-S19-1009,"SH GLOBAL",HA-WT-141,,"RED PLAID",18,20,0,,,,,,,
IMPORT,O,10-17-2018,11-25-2018,12-25-2018,H-S19-1009,"SH GLOBAL",HA-WT-244,,"RED PLAID",282,270,12,,,,,,,
IMPORT,O,10-17-2018,11-25-2018,12-25-2018,H-S19-1009,"SH GLOBAL",HA-WT-244,,"RED PLAID",18,22,0,,,,,,,
IMPORT,O,10-17-2018,11-25-2018,12-25-2018,H-S19-1009,"SH GLOBAL",HA-WB-741,,IND,1200,1190,10,,,,,,,
IMPORT,O,10-17-2018,12-15-2018,01-15-2019,H-S19-1010,"SH GLOBAL",HA-KT-428,,NVY,456,0,456,,,,,,,
IMPORT,O,10-17-2018,12-15-2018,01-15-2019,H-S19-1010,"SH GLOBAL",HA-KT-428,,NVY,24,0,24,,,,,,,
IMPORT,O,10-17-2018,12-15-2018,01-15-2019,H-S19-1010,"SH GLOBAL",HA-KT-437,,BLK,564,0,564,,,,,,,
IMPORT,O,10-17-2018,12-15-2018,01-15-2019,H-S19-1010,"SH GLOBAL",HA-KT-437,,BLK,36,0,36,,,,,,,
IMPORT,O,10-17-2018,12-15-2018,01-15-2019,H-S19-1010,"SH GLOBAL",HA-KT-437,,WHT,564,0,564,,,,,,,
IMPORT,O,10-17-2018,12-15-2018,01-15-2019,H-S19-1010,"SH GLOBAL",HA-KT-437,,WHT,36,0,36,,,,,,,
IMPORT,O,10-17-2018,12-15-2018,01-15-2019,H-S19-1010,"SH GLOBAL",HA-KT-426,,MLT,564,0,564,,,,,,,
IMPORT,O,10-17-2018,12-15-2018,01-15-2019,H-S19-1010,"SH GLOBAL",HA-KT-426,,MLT,36,0,36,,,,,,,
IMPORT,O,10-17-2018,12-15-2018,01-15-2019,H-S19-1010,"SH GLOBAL",HA-WB-720,,WHT,1200,1200,0,,,,,,,
IMPORT,O,10-17-2018,12-15-2018,01-15-2019,H-S19-1010,"SH GLOBAL",HA-WB-723,,IND,1200,1200,0,,,,,,,
IMPORT,O,10-17-2018,12-15-2018,01-15-2019,H-S19-1010,"SH GLOBAL",HA-WB-766,,IND,1200,1200,0,,,,,,,
IMPORT,O,10-17-2018,12-15-2018,01-15-2019,H-S19-1010,"SH GLOBAL",HA-WB-804,,BLK,1200,1200,0,,,,,,,
IMPORT,O,10-17-2018,12-15-2018,01-15-2019,H-S19-1011,"SH GLOBAL",HA-KT-438,,WHT,564,0,564,,,,,,,
IMPORT,O,10-17-2018,12-15-2018,01-15-2019,H-S19-1011,"SH GLOBAL",HA-KT-438,,WHT,36,0,36,,,,,,,
IMPORT,O,10-17-2018,12-15-2018,01-15-2019,H-S19-1011,"SH GLOBAL",HA-KB-120,,BLK,342,0,342,,,,,,,
IMPORT,O,10-17-2018,12-15-2018,01-15-2019,H-S19-1011,"SH GLOBAL",HA-KB-120,,BLK,18,0,18,,,,,,,
IMPORT,O,10-17-2018,12-15-2018,01-15-2019,H-S19-1011,"SH GLOBAL",HA-KB-118,,NVY,342,0,342,,,,,,,
IMPORT,O,10-17-2018,12-15-2018,01-15-2019,H-S19-1011,"SH GLOBAL",HA-KB-118,,NVY,18,0,18,,,,,,,
IMPORT,O,10-17-2018,12-15-2018,01-15-2019,H-S19-1011,"SH GLOBAL",HA-KT-431,,NVY,564,0,564,,,,,,,
IMPORT,O,10-17-2018,12-15-2018,01-15-2019,H-S19-1011,"SH GLOBAL",HA-KT-431,,NVY,36,0,36,,,,,,,
IMPORT,O,10-17-2018,12-25-2018,01-25-2019,H-S19-1018,"SH GLOBAL",HA-PO-013,,BLK,564,600,0,,,,,,,
IMPORT,O,10-17-2018,12-25-2018,01-25-2019,H-S19-1018,"SH GLOBAL",HA-PO-013,,BLK,36,38,0,,,,,,,
IMPORT,O,10-17-2018,12-25-2018,01-25-2019,H-S19-1018,"SH GLOBAL",HA-PO-012,,NWR,564,564,0,,,,,,,
IMPORT,O,10-17-2018,12-25-2018,01-25-2019,H-S19-1018,"SH GLOBAL",HA-PO-012,,NWR,36,36,0,,,,,,,
IMPORT,O,10-17-2018,12-25-2018,01-25-2019,H-S19-1018,"SH GLOBAL",HA-CS-082,,MLT,456,444,12,,,,,,,
IMPORT,O,10-17-2018,12-25-2018,01-25-2019,H-S19-1018,"SH GLOBAL",HA-CS-082,,MLT,24,24,0,,,,,,,
IMPORT,O,10-17-2018,12-25-2018,01-25-2019,H-S19-1018,"SH GLOBAL",HA-KT-459,,RD/YL/NV,456,450,6,,,,,,,
IMPORT,O,10-17-2018,12-25-2018,01-25-2019,H-S19-1018,"SH GLOBAL",HA-KT-459-3X,,RD/YL/NV,24,24,0,,,,,,,
IMPORT,O,10-17-2018,12-25-2018,01-25-2019,H-S19-1018,"SH GLOBAL",HA-KT-428,,BLK,564,546,18,,,,,,,
IMPORT,O,10-17-2018,12-25-2018,01-25-2019,H-S19-1018,"SH GLOBAL",HA-KT-428,,BLK,36,36,0,,,,,,,
IMPORT,O,10-17-2018,12-25-2018,01-25-2019,H-S19-1018,"SH GLOBAL",HA-CS-086,,HGR,564,582,0,,,,,,,
IMPORT,O,10-17-2018,12-25-2018,01-25-2019,H-S19-1018,"SH GLOBAL",HA-CS-086,,HGR,36,35,1,,,,,,,
IMPORT,O,10-17-2018,12-25-2018,01-25-2019,H-S19-1018,"SH GLOBAL",HA-KT-460,,MLT,456,378,78,,,,,,,
IMPORT,O,10-17-2018,12-25-2018,01-25-2019,H-S19-1018,"SH GLOBAL",HA-KT-460-3X,,MLT,24,24,0,,,,,,,
IMPORT,O,10-17-2018,12-25-2018,01-25-2019,H-S19-1018,"SH GLOBAL",HA-CS-084,,MLT,456,450,6,,,,,,,
IMPORT,O,10-17-2018,12-25-2018,01-25-2019,H-S19-1018,"SH GLOBAL",HA-CS-084,,MLT,24,24,0,,,,,,,
IMPORT,O,10-17-2018,12-15-2018,01-15-2019,H-S19-1019,"SH GLOBAL",HA-KT-428,,NVY,456,450,6,,,,,,,
IMPORT,O,10-17-2018,12-15-2018,01-15-2019,H-S19-1019,"SH GLOBAL",HA-KT-428,,NVY,24,24,0,,,,,,,
IMPORT,O,10-17-2018,12-15-2018,01-15-2019,H-S19-1019,"SH GLOBAL",HA-KT-437,,BLK,564,564,0,,,,,,,
IMPORT,O,10-17-2018,12-15-2018,01-15-2019,H-S19-1019,"SH GLOBAL",HA-KT-437,,BLK,36,36,0,,,,,,,
IMPORT,O,10-17-2018,12-15-2018,01-15-2019,H-S19-1019,"SH GLOBAL",HA-KT-437,,WHT,564,564,0,,,,,,,
IMPORT,O,10-17-2018,12-15-2018,01-15-2019,H-S19-1019,"SH GLOBAL",HA-KT-437,,WHT,36,36,0,,,,,,,
IMPORT,O,10-17-2018,12-15-2018,01-15-2019,H-S19-1019,"SH GLOBAL",HA-KT-426,,MLT,564,372,192,,,,,,,
IMPORT,O,10-17-2018,12-15-2018,01-15-2019,H-S19-1019,"SH GLOBAL",HA-KT-426,,MLT,36,36,0,,,,,,,
IMPORT,O,10-17-2018,12-15-2018,01-15-2019,H-S19-1019,"SH GLOBAL",HA-CS-085,,HGR,228,222,6,,,,,,,
IMPORT,O,10-17-2018,12-15-2018,01-15-2019,H-S19-1019,"SH GLOBAL",HA-CS-085-3X,,HGR,12,12,0,,,,,,,
IMPORT,O,10-17-2018,01-15-2019,02-15-2019,H-S19-1020,"SH GLOBAL",HA-KT-438,,WHT,564,558,6,,,,,,,
IMPORT,O,10-17-2018,01-15-2019,02-15-2019,H-S19-1020,"SH GLOBAL",HA-KT-438,,WHT,36,36,0,,,,,,,
IMPORT,O,10-17-2018,01-15-2019,02-15-2019,H-S19-1020,"SH GLOBAL",HA-KB-120,,BLK,342,336,6,,,,,,,
IMPORT,O,10-17-2018,01-15-2019,02-15-2019,H-S19-1020,"SH GLOBAL",HA-KB-120,,BLK,18,18,0,,,,,,,
IMPORT,O,10-17-2018,01-15-2019,02-15-2019,H-S19-1020,"SH GLOBAL",HA-KB-118,,NVY,342,306,36,,,,,,,
IMPORT,O,10-17-2018,01-15-2019,02-15-2019,H-S19-1020,"SH GLOBAL",HA-KB-118,,NVY,18,18,0,,,,,,,
IMPORT,O,10-17-2018,01-15-2019,02-15-2019,H-S19-1020,"SH GLOBAL",HA-KT-431,,NVY,564,546,18,,,,,,,
IMPORT,O,10-17-2018,01-15-2019,02-15-2019,H-S19-1020,"SH GLOBAL",HA-KT-431,,NVY,36,36,0,,,,,,,
IMPORT,O,10-26-2018,12-15-2018,01-08-2019,H-S19-1012,"WORLDWIDETEX CORP",HA-WJKT-165,,NVY,336,0,336,,,,,,,
IMPORT,O,10-26-2018,12-15-2018,01-08-2019,H-S19-1012,"WORLDWIDETEX CORP",HA-WJKT-165,,NVY,24,0,24,,,,,,,
IMPORT,O,10-26-2018,12-15-2018,01-08-2019,H-S19-1012,"WORLDWIDETEX CORP",HA-WB-805,,NVY,960,0,960,,,,,,,
IMPORT,R,10-30-2018,12-25-2018,01-25-2019,H-S19-1013,"HAO YI GARMENT FACTORY",HA-WB-799,,IND,1500,1530,0,,,,,,,
IMPORT,R,10-30-2018,12-25-2018,01-25-2019,H-S19-1013,"HAO YI GARMENT FACTORY",HA-WJKT-167,,IND,222,222,0,,,,,,,
IMPORT,R,10-30-2018,12-25-2018,01-25-2019,H-S19-1013,"HAO YI GARMENT FACTORY",HA-WJKT-167,,IND,18,18,0,,,,,,,
IMPORT,O,11-01-2018,01-15-2019,02-15-2019,H-S19-1014,"HAO YI GARMENT FACTORY",HA-WB-750,,DKI,1500,1480,20,,,,,,,
IMPORT,O,11-01-2018,12-25-2018,01-25-2019,H-S19-1015,"HAO YI GARMENT FACTORY",HA-WB-736,,IND,352,0,352,,,,,,,
IMPORT,O,11-01-2018,12-25-2018,01-25-2019,H-S19-1015,"HAO YI GARMENT FACTORY",HA-WB-742,,IND,344,344,0,,,,,,,
IMPORT,O,11-01-2018,12-25-2018,01-25-2019,H-S19-1015,"HAO YI GARMENT FACTORY",HA-WB-770,,"BLU BLK",190,190,0,,,,,,,
IMPORT,R,11-02-2018,12-25-2018,01-25-2019,H-S19-1016,"SH GLOBAL",HA-PO-013,,BLK,220,220,0,,,,,,,
IMPORT,R,11-02-2018,01-15-2019,02-15-2019,H-S19-1017,"SH GLOBAL",HA-KT-437,,BLK,450,450,0,,,,,,,
IMPORT,R,11-02-2018,01-15-2019,02-15-2019,H-S19-1017,"SH GLOBAL",HA-KT-437,,WHT,450,450,0,,,,,,,
IMPORT,R,11-02-2018,01-15-2019,02-15-2019,H-S19-1017,"SH GLOBAL",HA-KT-426,,MLT,387,387,0,,,,,,,
IMPORT,R,11-02-2018,01-15-2019,02-15-2019,H-S19-1017,"SH GLOBAL",HA-KT-428,,NVY,450,450,0,,,,,,,
IMPORT,R,11-02-2018,01-15-2019,02-15-2019,H-S19-1017,"SH GLOBAL",HA-CS-085,,HGR,300,300,0,,,,,,,
IMPORT,R,11-02-2018,12-25-2018,01-25-2019,H-S19-1021,"SH GLOBAL",HA-KT-460,,MLT,83,83,0,,,,,,,
IMPORT,R,11-02-2018,12-25-2018,01-25-2019,H-S19-1021,"SH GLOBAL",HA-KT-460-3X,,MLT,5,5,0,,,,,,,
IMPORT,R,11-02-2018,12-25-2018,01-25-2019,H-S19-1021,"SH GLOBAL",HA-KT-459,,RD/YL/NV,79,79,0,,,,,,,
IMPORT,R,11-02-2018,12-25-2018,01-25-2019,H-S19-1021,"SH GLOBAL",HA-KT-459-3X,,RD/YL/NV,1,1,0,,,,,,,
IMPORT,R,11-02-2018,01-21-2019,02-21-2019,H-S19-1022,"WORLDWIDETEX CORP",HA-WB-664,,WHT,173,173,0,,,,,,,
IMPORT,R,11-02-2018,01-21-2019,02-21-2019,H-S19-1022,"WORLDWIDETEX CORP",HA-WJKT-131,,WHT,173,173,0,,,,,,,
IMPORT,R,11-06-2018,02-15-2019,03-15-2019,H-S19-1023,"HAO YI GARMENT FACTORY",HA-WB-719,,BLK,340,340,0,,,,,,,
IMPORT,R,11-06-2018,02-15-2019,03-15-2019,H-S19-1023,"HAO YI GARMENT FACTORY",HA-WB-723,,IND,244,244,0,,,,,,,
IMPORT,O,11-06-2018,01-15-2019,02-25-2019,H-S19-1024,"HAO YI GARMENT FACTORY",HA-WB-722,,IND,296,277,19,,,,,,,
IMPORT,O,11-06-2018,01-15-2019,02-25-2019,H-S19-1024,"HAO YI GARMENT FACTORY",HA-WB-720,,WHT,306,306,0,,,,,,,
IMPORT,O,11-06-2018,12-25-2018,01-25-2019,H-S19-1025,"HAO YI GARMENT FACTORY",HA-WT-137,,"B KHA",380,364,16,,,,,,,
IMPORT,O,11-06-2018,12-25-2018,01-25-2019,H-S19-1025,"HAO YI GARMENT FACTORY",HA-WB-781,,BLK,380,380,0,,,,,,,
IMPORT,R,11-06-2018,01-15-2019,02-15-2019,H-S19-1026,"HAO YI GARMENT FACTORY",HA-WB-766,,IND,387,387,0,,,,,,,
IMPORT,O,11-09-2018,12-20-2018,01-20-2019,H-S19-1027,"DOLLAR APPAREL TRADING HOUSE",HA-KT-435,,OLIVE,450,479,0,,,,,,,
IMPORT,O,11-09-2018,12-20-2018,01-20-2019,H-S19-1027,"DOLLAR APPAREL TRADING HOUSE",HA-KT-444,,CAMO,450,455,0,,,,,,,
IMPORT,O,11-09-2018,12-20-2018,01-20-2019,H-S19-1027,"DOLLAR APPAREL TRADING HOUSE",HA-KT-457,,BLK,433,432,1,,,,,,,
IMPORT,O,11-09-2018,12-20-2018,01-20-2019,H-S19-1027,"DOLLAR APPAREL TRADING HOUSE",HA-KT-457-3X,,BLK,17,18,0,,,,,,,
IMPORT,R,11-09-2018,12-20-2018,01-20-2019,H-S19-1028,"DOLLAR APPAREL TRADING HOUSE",HA-KT-457,,BLK,83,83,0,,,,,,,
IMPORT,R,11-09-2018,12-20-2018,01-20-2019,H-S19-1028,"DOLLAR APPAREL TRADING HOUSE",HA-KT-457-3X,,BLK,5,5,0,,,,,,,
IMPORT,R,11-09-2018,12-20-2018,01-20-2019,H-S19-1028,"DOLLAR APPAREL TRADING HOUSE",HA-KT-427,,MLT,79,79,0,,,,,,,
IMPORT,R,11-09-2018,12-20-2018,01-20-2019,H-S19-1028,"DOLLAR APPAREL TRADING HOUSE",HA-KT-427-3X,,MLT,1,1,0,,,,,,,
IMPORT,O,11-27-2018,03-18-2019,04-18-2019,"PO# 167044","ELJAY SHANGHAI(P) LTD",HA-WB-809,,DKI,1224,0,1224,,,,,,,
IMPORT,O,11-27-2018,03-18-2019,04-18-2019,"PO# 167045","ELJAY SHANGHAI(P) LTD",HA-WB-809,,DKI,96,0,96,,,,,,,
IMPORT,O,11-28-2018,02-10-2019,03-10-2019,H-S19-1034,"HAO YI GARMENT FACTORY",HA-WB-812,,IND,46,0,46,,,,,,,
IMPORT,O,11-28-2018,01-15-2019,02-15-2019,H-S19-1035,"ELJAY SHANGHAI(P) LTD",HA-WB-810,,BLK,334,0,334,,,,,,,
IMPORT,R,12-07-2018,12-07-2018,01-20-2019,H-S19-1036,"SH GLOBAL",HA-WT-245,,"MLT PLAID",456,456,0,,,,,,,
IMPORT,R,12-07-2018,12-07-2018,01-20-2019,H-S19-1036,"SH GLOBAL",HA-WT-245,,"MLT PLAID",24,24,0,,,,,,,
IMPORT,O,12-14-2018,03-25-2019,04-25-2019,H-S19-1037,"ELJAY SHANGHAI(P) LTD",HA-WB-810,,BLK,960,0,960,,,,,,,
IMPORT,O,12-14-2018,03-25-2019,04-25-2019,H-S19-1037,"ELJAY SHANGHAI(P) LTD",HA-WB-815,,IND,720,0,720,,,,,,,
IMPORT,O,12-14-2018,03-25-2019,04-25-2019,H-S19-1037,"ELJAY SHANGHAI(P) LTD",HA-WB-816,,IND,960,0,960,,,,,,,
IMPORT,O,12-14-2018,03-15-2019,04-15-2019,H-S19-1038,"HAO YI GARMENT FACTORY",HA-WB-817,,IND,960,0,960,,,,,,,
IMPORT,O,12-14-2018,03-15-2019,04-15-2019,H-S19-1038,"HAO YI GARMENT FACTORY",HA-WB-838,,IND,960,0,960,,,,,,,
IMPORT,O,12-14-2018,03-15-2019,04-15-2019,H-S19-1038,"HAO YI GARMENT FACTORY",HA-WB-839,,IND,960,0,960,,,,,,,
IMPORT,O,12-21-2018,03-25-2019,04-05-2019,H-S19-1040,"SH GLOBAL",HA-WT-249,,MLT,564,0,564,,,,,,,
IMPORT,O,12-21-2018,03-25-2019,04-05-2019,H-S19-1040,"SH GLOBAL",HA-WT-249-3X,,MLT,36,0,36,,,,,,,
IMPORT,O,12-21-2018,03-25-2019,04-05-2019,H-S19-1040,"SH GLOBAL",HA-WT-250,,MLT,564,0,564,,,,,,,
IMPORT,O,12-21-2018,03-25-2019,04-05-2019,H-S19-1040,"SH GLOBAL",HA-WT-250-3X,,MLT,36,0,36,,,,,,,
IMPORT,O,12-31-2018,02-25-2019,03-25-2019,H-S19-1041,"ELJAY SHANGHAI(P) LTD",HA-WT-248,,RED,576,0,576,,,,,,,
IMPORT,O,12-31-2018,02-25-2019,03-25-2019,H-S19-1041,"ELJAY SHANGHAI(P) LTD",HA-WT-248-3X,,RED,24,0,24,,,,,,,
IMPORT,O,12-31-2018,02-25-2019,03-25-2019,H-S19-1041,"ELJAY SHANGHAI(P) LTD",HA-WT-247,,OLIVE,576,0,576,,,,,,,
IMPORT,O,12-31-2018,02-25-2019,03-25-2019,H-S19-1041,"ELJAY SHANGHAI(P) LTD",HA-WT-247-3X,,OLIVE,24,0,24,,,,,,,
IMPORT,O,12-31-2018,02-25-2019,03-25-2019,H-S19-1042,"HAO YI GARMENT FACTORY",HA-WT-255,,MLT,576,0,576,,,,,,,
IMPORT,O,12-31-2018,02-25-2019,03-25-2019,H-S19-1042,"HAO YI GARMENT FACTORY",HA-WT-255-3X,,MLT,24,0,24,,,,,,,
IMPORT,O,01-02-2019,02-25-2019,03-25-2019,H-S19-1043,"DOLLAR APPAREL TRADING HOUSE",HA-KT-464,,"WHT MLT",576,0,576,594,04-12-2019,,,,,
IMPORT,O,01-02-2019,02-25-2019,03-25-2019,H-S19-1043,"DOLLAR APPAREL TRADING HOUSE",HA-KT-464-3X,,"WHT MLT",24,0,24,30,04-12-2019,,,,,
IMPORT,O,01-02-2019,02-25-2019,03-25-2019,H-S19-1043,"DOLLAR APPAREL TRADING HOUSE",HA-KT-463,,WHT,576,0,576,585,04-12-2019,,,,,
IMPORT,O,01-02-2019,02-25-2019,03-25-2019,H-S19-1043,"DOLLAR APPAREL TRADING HOUSE",HA-KT-463-3X,,WHT,24,0,24,27,04-12-2019,,,,,
IMPORT,O,01-02-2019,02-25-2019,03-25-2019,H-S19-1043,"DOLLAR APPAREL TRADING HOUSE",HA-KT-465,,MLT,576,0,576,597,04-12-2019,,,,,
IMPORT,O,01-02-2019,02-25-2019,03-25-2019,H-S19-1043,"DOLLAR APPAREL TRADING HOUSE",HA-KT-465-3X,,MLT,24,0,24,25,04-12-2019,,,,,
IMPORT,O,01-02-2019,02-25-2019,03-25-2019,H-S19-1043,"DOLLAR APPAREL TRADING HOUSE",HA-KT-466,,WHT,576,0,576,587,04-12-2019,,,,,
IMPORT,O,01-02-2019,02-25-2019,03-25-2019,H-S19-1043,"DOLLAR APPAREL TRADING HOUSE",HA-KT-466-3X,,WHT,24,0,24,28,04-12-2019,,,,,
IMPORT,O,01-02-2019,02-25-2019,03-25-2019,H-S19-1043,"DOLLAR APPAREL TRADING HOUSE",HA-KT-467,,CAMO,576,0,576,610,04-12-2019,,,,,
IMPORT,O,01-02-2019,02-25-2019,03-25-2019,H-S19-1043,"DOLLAR APPAREL TRADING HOUSE",HA-KT-467-3X,,CAMO,24,0,24,28,04-12-2019,,,,,
IMPORT,O,01-02-2019,02-25-2019,03-25-2019,H-S19-1043,"DOLLAR APPAREL TRADING HOUSE",HA-KT-468,,WHT,576,0,576,590,04-12-2019,,,,,
IMPORT,O,01-02-2019,02-25-2019,03-25-2019,H-S19-1043,"DOLLAR APPAREL TRADING HOUSE",HA-KT-468-3X,,WHT,24,0,24,24,04-12-2019,,,,,
IMPORT,O,01-02-2019,02-25-2019,03-25-2019,H-S19-1043,"DOLLAR APPAREL TRADING HOUSE",HA-KT-469,,MLT,576,0,576,596,04-12-2019,,,,,
IMPORT,O,01-02-2019,02-25-2019,03-25-2019,H-S19-1043,"DOLLAR APPAREL TRADING HOUSE",HA-KT-469-3X,,MLT,24,0,24,28,04-12-2019,,,,,
IMPORT,O,01-02-2019,02-25-2019,03-25-2019,H-S19-1043,"DOLLAR APPAREL TRADING HOUSE",HA-KT-470,,TD,576,0,576,583,04-12-2019,,,,,
IMPORT,O,01-02-2019,02-25-2019,03-25-2019,H-S19-1043,"DOLLAR APPAREL TRADING HOUSE",HA-KT-470-3X,,TD,24,0,24,26,04-12-2019,,,,,
IMPORT,O,01-02-2019,02-25-2019,03-25-2019,H-S19-1043,"DOLLAR APPAREL TRADING HOUSE",HA-KT-471,,RD/WHT/BLU,576,0,576,589,04-12-2019,,,,,
IMPORT,O,01-02-2019,02-25-2019,03-25-2019,H-S19-1043,"DOLLAR APPAREL TRADING HOUSE",HA-KT-471-3X,,RD/WHT/BLU,24,0,24,27,04-12-2019,,,,,
IMPORT,O,01-21-2019,01-21-2019,04-15-2019,H-S19-1044,"ELJAY SHANGHAI(P) LTD",HA-WB-791,,WHT,600,0,600,,,,,,,
IMPORT,O,02-16-2019,03-30-2019,04-30-2019,H-S19-1045,"HAO YI GARMENT FACTORY",HA-WB-788,,"E KHA",366,0,366,,,,,,,
IMPORT,O,02-16-2019,02-25-2019,03-25-2019,H-S19-1046,"DOLLAR APPAREL TRADING HOUSE",HA-KT-464,,"WHT MLT",82,0,82,85,04-12-2019,,,,,
IMPORT,O,02-16-2019,02-25-2019,03-25-2019,H-S19-1046,"DOLLAR APPAREL TRADING HOUSE",HA-KT-464-3X,,"WHT MLT",2,0,2,,,,,,,
IMPORT,O,02-16-2019,02-25-2019,03-25-2019,H-S19-1046,"DOLLAR APPAREL TRADING HOUSE",HA-KT-465,,MLT,94,0,94,98,04-12-2019,,,,,
IMPORT,O,02-16-2019,02-25-2019,03-25-2019,H-S19-1046,"DOLLAR APPAREL TRADING HOUSE",HA-KT-465-3X,,MLT,10,0,10,11,04-12-2019,,,,,
IMPORT,O,02-16-2019,02-25-2019,03-25-2019,H-S19-1046,"DOLLAR APPAREL TRADING HOUSE",HA-KT-467,,CAMO,136,0,136,140,04-12-2019,,,,,
IMPORT,O,02-16-2019,02-25-2019,03-25-2019,H-S19-1046,"DOLLAR APPAREL TRADING HOUSE",HA-KT-467-3X,,CAMO,10,0,10,10,04-12-2019,,,,,
IMPORT,O,02-16-2019,02-25-2019,03-25-2019,H-S19-1046,"DOLLAR APPAREL TRADING HOUSE",HA-KT-468,,WHT,132,0,132,131,04-12-2019,,,,,
IMPORT,O,02-16-2019,02-25-2019,03-25-2019,H-S19-1046,"DOLLAR APPAREL TRADING HOUSE",HA-KT-468-3X,,WHT,10,0,10,12,04-12-2019,,,,,
IMPORT,O,02-16-2019,02-25-2019,03-25-2019,H-S19-1046,"DOLLAR APPAREL TRADING HOUSE",HA-KT-471,,RD/WHT/BLU,81,0,81,75,04-12-2019,,,,,
IMPORT,O,02-16-2019,02-25-2019,03-25-2019,H-S19-1046,"DOLLAR APPAREL TRADING HOUSE",HA-KT-471-3X,,RD/WHT/BLU,1,0,1,3,04-12-2019,,,,,
IMPORT,O,02-16-2019,02-25-2019,03-25-2019,H-S19-1046,"DOLLAR APPAREL TRADING HOUSE",HA-KT-470,,TD,94,0,94,105,04-12-2019,,,,,
IMPORT,O,02-16-2019,02-25-2019,03-25-2019,H-S19-1046,"DOLLAR APPAREL TRADING HOUSE",HA-KT-470-3X,,TD,10,0,10,12,04-12-2019,,,,,
IMPORT,O,02-16-2019,03-30-2019,04-30-2019,H-S19-1047,"SH GLOBAL",HA-WT-265,,RED,103,0,103,,,,,,,
IMPORT,O,02-16-2019,03-30-2019,04-30-2019,H-S19-1047,"SH GLOBAL",HA-WT-265-3X,,RED,13,0,13,,,,,,,
IMPORT,O,02-16-2019,03-30-2019,04-30-2019,H-S19-1050,"ELJAY SHANGHAI(P) LTD",HA-WT-266,,RED,104,0,104,,,,,,,
IMPORT,O,02-16-2019,03-30-2019,04-30-2019,H-S19-1051,"DOLLAR APPAREL TRADING HOUSE",HA-KT-458,,WHT,342,0,342,,,,,,,
IMPORT,O,02-16-2019,03-30-2019,04-30-2019,H-S19-1051,"DOLLAR APPAREL TRADING HOUSE",HA-KT-458-3X,,WHT,18,0,18,,,,,,,
IMPORT,O,02-16-2019,03-30-2019,04-30-2019,H-S19-1052,"DOLLAR APPAREL TRADING HOUSE",HA-KT-458,,WHT,366,0,366,,,,,,,
